timestamp,hostname,pid,event_type,username,source_ip,port,label,raw_line
Mar 04 18:13:31,server,,sudo_command,ravi,unknown,0,normal,Mar 04 18:13:31 server sudo: ravi : TTY=pts/0 ; PWD=/home/ravi ; USER=root ; COMMAND=/bin/ls
Mar 04 18:13:35,server,,sudo_command,rahul,unknown,0,normal,Mar 04 18:13:35 server sudo: rahul : TTY=pts/0 ; PWD=/home/rahul ; USER=root ; COMMAND=/bin/ls
Mar 04 18:20:38,server,1852,breakin_attempt,unknown,10.0.0.101,0,abnormal,Mar 04 18:20:38 server sshd[1852]: POSSIBLE BREAK-IN ATTEMPT from 10.0.0.101
Mar 04 18:22:54,server,8307,failed_login,test,172.16.0.200,44929,suspicious,Mar 04 18:22:54 server sshd[8307]: Failed password for test from 172.16.0.200 port 44929 ssh2
Mar 04 18:33:03,server,9902,breakin_attempt,unknown,172.16.0.200,0,abnormal,Mar 04 18:33:03 server sshd[9902]: POSSIBLE BREAK-IN ATTEMPT from 172.16.0.200
Mar 04 18:34:41,server,2934,session_opened,ravi,unknown,0,normal,Mar 04 18:34:41 server sshd[2934]: pam_unix(sshd:session): session opened for user ravi
Mar 04 18:45:41,server,8062,session_opened,manohar,unknown,0,normal,Mar 04 18:45:41 server sshd[8062]: pam_unix(sshd:session): session opened for user manohar
Mar 04 18:49:59,server,,sudo_command,rahul,unknown,0,normal,Mar 04 18:49:59 server sudo: rahul : TTY=pts/0 ; PWD=/home/rahul ; USER=root ; COMMAND=/bin/ls
Mar 04 19:06:38,server,9728,session_opened,manohar,unknown,0,normal,Mar 04 19:06:38 server sshd[9728]: pam_unix(sshd:session): session opened for user manohar
Mar 04 19:14:29,server,8175,breakin_attempt,unknown,172.16.0.200,0,abnormal,Mar 04 19:14:29 server sshd[8175]: POSSIBLE BREAK-IN ATTEMPT from 172.16.0.200
Mar 04 19:18:25,server,4174,invalid_user_login,root,10.0.0.101,54544,abnormal,Mar 04 19:18:25 server sshd[4174]: Failed password for invalid user root from 10.0.0.101 port 54544 ssh2
Mar 04 19:19:16,server,9510,session_opened,rahul,unknown,0,normal,Mar 04 19:19:16 server sshd[9510]: pam_unix(sshd:session): session opened for user rahul
Mar 04 19:34:13,server,,sudo_command,rahul,unknown,0,normal,Mar 04 19:34:13 server sudo: rahul : TTY=pts/0 ; PWD=/home/rahul ; USER=root ; COMMAND=/bin/ls
Mar 04 19:40:06,server,4754,accepted_login,ravi,192.168.1.50,50638,normal,Mar 04 19:40:06 server sshd[4754]: Accepted password for ravi from 192.168.1.50 port 50638 ssh2
Mar 04 19:48:44,server,,sudo_command,manohar,unknown,0,normal,Mar 04 19:48:44 server sudo: manohar : TTY=pts/0 ; PWD=/home/manohar ; USER=root ; COMMAND=/bin/ls
Mar 04 19:57:47,server,,sudo_command,manohar,unknown,0,normal,Mar 04 19:57:47 server sudo: manohar : TTY=pts/0 ; PWD=/home/manohar ; USER=root ; COMMAND=/bin/ls
Mar 04 20:06:53,server,7535,session_opened,ravi,unknown,0,normal,Mar 04 20:06:53 server sshd[7535]: pam_unix(sshd:session): session opened for user ravi
Mar 04 20:08:57,server,8648,accepted_login,rahul,192.168.1.50,52228,normal,Mar 04 20:08:57 server sshd[8648]: Accepted password for rahul from 192.168.1.50 port 52228 ssh2
Mar 04 20:09:35,server,9633,breakin_attempt,unknown,10.0.0.100,0,abnormal,Mar 04 20:09:35 server sshd[9633]: POSSIBLE BREAK-IN ATTEMPT from 10.0.0.100
Mar 04 20:17:04,server,3965,invalid_user_login,guest,10.0.0.100,42077,abnormal,Mar 04 20:17:04 server sshd[3965]: Failed password for invalid user guest from 10.0.0.100 port 42077 ssh2
Mar 04 20:30:01,server,,sudo_command,manohar,unknown,0,normal,Mar 04 20:30:01 server sudo: manohar : TTY=pts/0 ; PWD=/home/manohar ; USER=root ; COMMAND=/bin/ls
Mar 04 20:36:18,server,7655,invalid_user_login,test,172.16.0.200,65059,abnormal,Mar 04 20:36:18 server sshd[7655]: Failed password for invalid user test from 172.16.0.200 port 65059 ssh2
Mar 04 20:36:52,server,8156,accepted_login,ravi,192.168.1.51,64103,normal,Mar 04 20:36:52 server sshd[8156]: Accepted password for ravi from 192.168.1.51 port 64103 ssh2
Mar 04 20:42:02,server,4003,session_opened,ravi,unknown,0,normal,Mar 04 20:42:02 server sshd[4003]: pam_unix(sshd:session): session opened for user ravi
Mar 04 20:43:48,server,5337,accepted_login,rahul,192.168.1.52,40124,normal,Mar 04 20:43:48 server sshd[5337]: Accepted password for rahul from 192.168.1.52 port 40124 ssh2
Mar 04 20:43:57,server,,sudo_command,rahul,unknown,0,normal,Mar 04 20:43:57 server sudo: rahul : TTY=pts/0 ; PWD=/home/rahul ; USER=root ; COMMAND=/bin/ls
Mar 04 20:44:40,server,,sudo_command,ravi,unknown,0,normal,Mar 04 20:44:40 server sudo: ravi : TTY=pts/0 ; PWD=/home/ravi ; USER=root ; COMMAND=/bin/ls
Mar 04 20:58:23,server,4480,invalid_user_login,root,10.0.0.100,54010,abnormal,Mar 04 20:58:23 server sshd[4480]: Failed password for invalid user root from 10.0.0.100 port 54010 ssh2
Mar 04 21:01:57,server,2131,accepted_login,rahul,192.168.1.52,64850,normal,Mar 04 21:01:57 server sshd[2131]: Accepted password for rahul from 192.168.1.52 port 64850 ssh2
Mar 04 21:02:41,server,8966,session_opened,manohar,unknown,0,normal,Mar 04 21:02:41 server sshd[8966]: pam_unix(sshd:session): session opened for user manohar
Mar 04 21:18:13,server,9488,session_opened,manohar,unknown,0,normal,Mar 04 21:18:13 server sshd[9488]: pam_unix(sshd:session): session opened for user manohar
Mar 04 21:25:39,server,8369,accepted_login,manohar,192.168.1.50,59341,normal,Mar 04 21:25:39 server sshd[8369]: Accepted password for manohar from 192.168.1.50 port 59341 ssh2
Mar 04 21:31:31,server,9456,session_opened,rahul,unknown,0,normal,Mar 04 21:31:31 server sshd[9456]: pam_unix(sshd:session): session opened for user rahul
Mar 04 21:36:24,server,9113,session_opened,rahul,unknown,0,normal,Mar 04 21:36:24 server sshd[9113]: pam_unix(sshd:session): session opened for user rahul
Mar 04 21:37:27,server,7993,accepted_login,manohar,192.168.1.51,48798,normal,Mar 04 21:37:27 server sshd[7993]: Accepted password for manohar from 192.168.1.51 port 48798 ssh2
Mar 04 21:49:19,server,,sudo_command,ravi,unknown,0,normal,Mar 04 21:49:19 server sudo: ravi : TTY=pts/0 ; PWD=/home/ravi ; USER=root ; COMMAND=/bin/ls
Mar 04 21:49:54,server,7357,breakin_attempt,unknown,172.16.0.200,0,abnormal,Mar 04 21:49:54 server sshd[7357]: POSSIBLE BREAK-IN ATTEMPT from 172.16.0.200
Mar 04 21:51:36,server,7933,invalid_user_login,test,10.0.0.101,63877,abnormal,Mar 04 21:51:36 server sshd[7933]: Failed password for invalid user test from 10.0.0.101 port 63877 ssh2
Mar 04 21:59:00,server,8452,invalid_user_login,user,172.16.0.200,50658,abnormal,Mar 04 21:59:00 server sshd[8452]: Failed password for invalid user user from 172.16.0.200 port 50658 ssh2
Mar 04 21:59:14,server,,sudo_command,ravi,unknown,0,normal,Mar 04 21:59:14 server sudo: ravi : TTY=pts/0 ; PWD=/home/ravi ; USER=root ; COMMAND=/bin/ls
Mar 04 22:21:05,server,,sudo_command,rahul,unknown,0,normal,Mar 04 22:21:05 server sudo: rahul : TTY=pts/0 ; PWD=/home/rahul ; USER=root ; COMMAND=/bin/ls
Mar 04 22:48:04,server,1875,invalid_user_login,test,10.0.0.100,52836,abnormal,Mar 04 22:48:04 server sshd[1875]: Failed password for invalid user test from 10.0.0.100 port 52836 ssh2
Mar 04 23:08:25,server,8886,failed_login,guest,10.0.0.101,58118,suspicious,Mar 04 23:08:25 server sshd[8886]: Failed password for guest from 10.0.0.101 port 58118 ssh2
Mar 04 23:11:38,server,2252,session_opened,rahul,unknown,0,normal,Mar 04 23:11:38 server sshd[2252]: pam_unix(sshd:session): session opened for user rahul
Mar 04 23:12:35,server,,sudo_command,manohar,unknown,0,normal,Mar 04 23:12:35 server sudo: manohar : TTY=pts/0 ; PWD=/home/manohar ; USER=root ; COMMAND=/bin/ls
Mar 04 23:14:42,server,6884,accepted_login,rahul,192.168.1.51,57958,normal,Mar 04 23:14:42 server sshd[6884]: Accepted password for rahul from 192.168.1.51 port 57958 ssh2
Mar 04 23:18:03,server,6667,invalid_user_login,root,172.16.0.200,42977,abnormal,Mar 04 23:18:03 server sshd[6667]: Failed password for invalid user root from 172.16.0.200 port 42977 ssh2
Mar 04 23:31:23,server,8595,breakin_attempt,unknown,10.0.0.101,0,abnormal,Mar 04 23:31:23 server sshd[8595]: POSSIBLE BREAK-IN ATTEMPT from 10.0.0.101
Mar 04 23:32:58,server,1940,accepted_login,rahul,192.168.1.50,53159,normal,Mar 04 23:32:58 server sshd[1940]: Accepted password for rahul from 192.168.1.50 port 53159 ssh2
Mar 04 23:33:30,server,5902,failed_login,test,172.16.0.200,63632,suspicious,Mar 04 23:33:30 server sshd[5902]: Failed password for test from 172.16.0.200 port 63632 ssh2
Mar 04 23:34:39,server,,sudo_command,rahul,unknown,0,normal,Mar 04 23:34:39 server sudo: rahul : TTY=pts/0 ; PWD=/home/rahul ; USER=root ; COMMAND=/bin/ls
Mar 04 23:35:08,server,5418,failed_login,admin,10.0.0.100,62270,suspicious,Mar 04 23:35:08 server sshd[5418]: Failed password for admin from 10.0.0.100 port 62270 ssh2
Mar 04 23:42:07,server,9536,accepted_login,ravi,192.168.1.52,50797,normal,Mar 04 23:42:07 server sshd[9536]: Accepted password for ravi from 192.168.1.52 port 50797 ssh2
Mar 04 23:45:23,server,,sudo_command,rahul,unknown,0,normal,Mar 04 23:45:23 server sudo: rahul : TTY=pts/0 ; PWD=/home/rahul ; USER=root ; COMMAND=/bin/ls
Mar 04 23:47:55,server,6732,accepted_login,rahul,192.168.1.50,41041,normal,Mar 04 23:47:55 server sshd[6732]: Accepted password for rahul from 192.168.1.50 port 41041 ssh2
Mar 04 23:50:43,server,5549,failed_login,root,10.0.0.101,50811,suspicious,Mar 04 23:50:43 server sshd[5549]: Failed password for root from 10.0.0.101 port 50811 ssh2
Mar 04 23:51:59,server,6266,breakin_attempt,unknown,172.16.0.200,0,abnormal,Mar 04 23:51:59 server sshd[6266]: POSSIBLE BREAK-IN ATTEMPT from 172.16.0.200
Mar 05 00:01:46,server,8711,failed_login,admin,10.0.0.101,57662,suspicious,Mar 05 00:01:46 server sshd[8711]: Failed password for admin from 10.0.0.101 port 57662 ssh2
Mar 05 00:02:36,server,,sudo_command,manohar,unknown,0,normal,Mar 05 00:02:36 server sudo: manohar : TTY=pts/0 ; PWD=/home/manohar ; USER=root ; COMMAND=/bin/ls
Mar 05 00:06:25,server,9449,session_opened,ravi,unknown,0,normal,Mar 05 00:06:25 server sshd[9449]: pam_unix(sshd:session): session opened for user ravi
Mar 05 00:09:59,server,1617,invalid_user_login,test,172.16.0.200,40035,abnormal,Mar 05 00:09:59 server sshd[1617]: Failed password for invalid user test from 172.16.0.200 port 40035 ssh2
Mar 05 00:11:18,server,6328,failed_login,admin,10.0.0.101,42665,suspicious,Mar 05 00:11:18 server sshd[6328]: Failed password for admin from 10.0.0.101 port 42665 ssh2
Mar 05 00:16:45,server,,sudo_command,ravi,unknown,0,normal,Mar 05 00:16:45 server sudo: ravi : TTY=pts/0 ; PWD=/home/ravi ; USER=root ; COMMAND=/bin/ls
Mar 05 00:20:10,server,,sudo_command,manohar,unknown,0,normal,Mar 05 00:20:10 server sudo: manohar : TTY=pts/0 ; PWD=/home/manohar ; USER=root ; COMMAND=/bin/ls
Mar 05 00:23:59,server,9350,failed_login,admin,10.0.0.100,52329,suspicious,Mar 05 00:23:59 server sshd[9350]: Failed password for admin from 10.0.0.100 port 52329 ssh2
Mar 05 00:28:06,server,2002,session_opened,ravi,unknown,0,normal,Mar 05 00:28:06 server sshd[2002]: pam_unix(sshd:session): session opened for user ravi
Mar 05 00:29:20,server,4072,failed_login,test,10.0.0.101,40813,suspicious,Mar 05 00:29:20 server sshd[4072]: Failed password for test from 10.0.0.101 port 40813 ssh2
Mar 05 00:33:49,server,,sudo_command,manohar,unknown,0,normal,Mar 05 00:33:49 server sudo: manohar : TTY=pts/0 ; PWD=/home/manohar ; USER=root ; COMMAND=/bin/ls
Mar 05 00:41:36,server,2951,session_opened,manohar,unknown,0,normal,Mar 05 00:41:36 server sshd[2951]: pam_unix(sshd:session): session opened for user manohar
Mar 05 00:49:46,server,8322,session_opened,ravi,unknown,0,normal,Mar 05 00:49:46 server sshd[8322]: pam_unix(sshd:session): session opened for user ravi
Mar 05 01:10:40,server,7948,breakin_attempt,unknown,10.0.0.101,0,abnormal,Mar 05 01:10:40 server sshd[7948]: POSSIBLE BREAK-IN ATTEMPT from 10.0.0.101
Mar 05 01:13:42,server,6283,failed_login,admin,10.0.0.100,51006,suspicious,Mar 05 01:13:42 server sshd[6283]: Failed password for admin from 10.0.0.100 port 51006 ssh2
Mar 05 01:17:52,server,9238,accepted_login,manohar,192.168.1.50,47057,normal,Mar 05 01:17:52 server sshd[9238]: Accepted password for manohar from 192.168.1.50 port 47057 ssh2
Mar 05 01:18:10,server,2156,invalid_user_login,guest,10.0.0.101,51269,abnormal,Mar 05 01:18:10 server sshd[2156]: Failed password for invalid user guest from 10.0.0.101 port 51269 ssh2
Mar 05 01:23:01,server,1477,invalid_user_login,guest,10.0.0.100,61242,abnormal,Mar 05 01:23:01 server sshd[1477]: Failed password for invalid user guest from 10.0.0.100 port 61242 ssh2
Mar 05 01:25:08,server,1839,session_opened,rahul,unknown,0,normal,Mar 05 01:25:08 server sshd[1839]: pam_unix(sshd:session): session opened for user rahul
Mar 05 01:27:07,server,4690,accepted_login,manohar,192.168.1.52,41387,normal,Mar 05 01:27:07 server sshd[4690]: Accepted password for manohar from 192.168.1.52 port 41387 ssh2
Mar 05 01:28:58,server,9949,accepted_login,manohar,192.168.1.52,46589,normal,Mar 05 01:28:58 server sshd[9949]: Accepted password for manohar from 192.168.1.52 port 46589 ssh2
Mar 05 01:37:46,server,,sudo_command,rahul,unknown,0,normal,Mar 05 01:37:46 server sudo: rahul : TTY=pts/0 ; PWD=/home/rahul ; USER=root ; COMMAND=/bin/ls
Mar 05 01:43:48,server,8989,session_opened,rahul,unknown,0,normal,Mar 05 01:43:48 server sshd[8989]: pam_unix(sshd:session): session opened for user rahul
Mar 05 01:44:44,server,1348,accepted_login,ravi,192.168.1.50,54568,normal,Mar 05 01:44:44 server sshd[1348]: Accepted password for ravi from 192.168.1.50 port 54568 ssh2
Mar 05 01:45:03,server,4316,session_opened,ravi,unknown,0,normal,Mar 05 01:45:03 server sshd[4316]: pam_unix(sshd:session): session opened for user ravi
Mar 05 01:46:53,server,5938,session_opened,ravi,unknown,0,normal,Mar 05 01:46:53 server sshd[5938]: pam_unix(sshd:session): session opened for user ravi
Mar 05 01:57:54,server,7089,accepted_login,manohar,192.168.1.50,54184,normal,Mar 05 01:57:54 server sshd[7089]: Accepted password for manohar from 192.168.1.50 port 54184 ssh2
Mar 05 01:58:07,server,,sudo_command,rahul,unknown,0,normal,Mar 05 01:58:07 server sudo: rahul : TTY=pts/0 ; PWD=/home/rahul ; USER=root ; COMMAND=/bin/ls
Mar 05 02:00:08,server,,sudo_command,manohar,unknown,0,normal,Mar 05 02:00:08 server sudo: manohar : TTY=pts/0 ; PWD=/home/manohar ; USER=root ; COMMAND=/bin/ls
Mar 05 02:07:05,server,,sudo_command,ravi,unknown,0,normal,Mar 05 02:07:05 server sudo: ravi : TTY=pts/0 ; PWD=/home/ravi ; USER=root ; COMMAND=/bin/ls
Mar 05 02:18:31,server,6105,accepted_login,manohar,192.168.1.52,48989,normal,Mar 05 02:18:31 server sshd[6105]: Accepted password for manohar from 192.168.1.52 port 48989 ssh2
Mar 05 02:19:42,server,8225,session_opened,manohar,unknown,0,normal,Mar 05 02:19:42 server sshd[8225]: pam_unix(sshd:session): session opened for user manohar
Mar 05 02:22:32,server,4880,session_opened,ravi,unknown,0,normal,Mar 05 02:22:32 server sshd[4880]: pam_unix(sshd:session): session opened for user ravi
Mar 05 02:41:54,server,5105,breakin_attempt,unknown,172.16.0.200,0,abnormal,Mar 05 02:41:54 server sshd[5105]: POSSIBLE BREAK-IN ATTEMPT from 172.16.0.200
Mar 05 02:45:25,server,,sudo_command,rahul,unknown,0,normal,Mar 05 02:45:25 server sudo: rahul : TTY=pts/0 ; PWD=/home/rahul ; USER=root ; COMMAND=/bin/ls
Mar 05 02:56:18,server,4004,invalid_user_login,admin,10.0.0.100,44682,abnormal,Mar 05 02:56:18 server sshd[4004]: Failed password for invalid user admin from 10.0.0.100 port 44682 ssh2
Mar 05 02:59:09,server,3720,failed_login,admin,172.16.0.200,62461,suspicious,Mar 05 02:59:09 server sshd[3720]: Failed password for admin from 172.16.0.200 port 62461 ssh2
Mar 05 03:12:41,server,3257,invalid_user_login,user,172.16.0.200,50132,abnormal,Mar 05 03:12:41 server sshd[3257]: Failed password for invalid user user from 172.16.0.200 port 50132 ssh2
Mar 05 03:16:15,server,,sudo_command,ravi,unknown,0,normal,Mar 05 03:16:15 server sudo: ravi : TTY=pts/0 ; PWD=/home/ravi ; USER=root ; COMMAND=/bin/ls
Mar 05 03:17:37,server,6071,session_opened,rahul,unknown,0,normal,Mar 05 03:17:37 server sshd[6071]: pam_unix(sshd:session): session opened for user rahul
Mar 05 03:19:26,server,9822,failed_login,root,172.16.0.200,60638,suspicious,Mar 05 03:19:26 server sshd[9822]: Failed password for root from 172.16.0.200 port 60638 ssh2
Mar 05 03:25:34,server,5872,session_opened,manohar,unknown,0,normal,Mar 05 03:25:34 server sshd[5872]: pam_unix(sshd:session): session opened for user manohar
Mar 05 03:32:57,server,,sudo_command,manohar,unknown,0,normal,Mar 05 03:32:57 server sudo: manohar : TTY=pts/0 ; PWD=/home/manohar ; USER=root ; COMMAND=/bin/ls
Mar 05 03:33:28,server,3521,session_opened,ravi,unknown,0,normal,Mar 05 03:33:28 server sshd[3521]: pam_unix(sshd:session): session opened for user ravi
Mar 05 03:52:18,server,4338,session_opened,ravi,unknown,0,normal,Mar 05 03:52:18 server sshd[4338]: pam_unix(sshd:session): session opened for user ravi
Mar 05 03:57:00,server,8014,breakin_attempt,unknown,10.0.0.100,0,abnormal,Mar 05 03:57:00 server sshd[8014]: POSSIBLE BREAK-IN ATTEMPT from 10.0.0.100
Mar 05 04:01:16,server,,sudo_command,ravi,unknown,0,normal,Mar 05 04:01:16 server sudo: ravi : TTY=pts/0 ; PWD=/home/ravi ; USER=root ; COMMAND=/bin/ls
Mar 05 04:06:24,server,6291,session_opened,manohar,unknown,0,normal,Mar 05 04:06:24 server sshd[6291]: pam_unix(sshd:session): session opened for user manohar
Mar 05 04:06:37,server,,sudo_command,rahul,unknown,0,normal,Mar 05 04:06:37 server sudo: rahul : TTY=pts/0 ; PWD=/home/rahul ; USER=root ; COMMAND=/bin/ls
Mar 05 04:10:46,server,3006,failed_login,guest,10.0.0.100,44275,suspicious,Mar 05 04:10:46 server sshd[3006]: Failed password for guest from 10.0.0.100 port 44275 ssh2
Mar 05 04:11:05,server,1435,session_opened,rahul,unknown,0,normal,Mar 05 04:11:05 server sshd[1435]: pam_unix(sshd:session): session opened for user rahul
Mar 05 04:13:29,server,7547,breakin_attempt,unknown,172.16.0.200,0,abnormal,Mar 05 04:13:29 server sshd[7547]: POSSIBLE BREAK-IN ATTEMPT from 172.16.0.200
Mar 05 04:17:08,server,3285,session_opened,ravi,unknown,0,normal,Mar 05 04:17:08 server sshd[3285]: pam_unix(sshd:session): session opened for user ravi
Mar 05 04:24:35,server,3342,session_opened,manohar,unknown,0,normal,Mar 05 04:24:35 server sshd[3342]: pam_unix(sshd:session): session opened for user manohar
Mar 05 04:29:39,server,8822,session_opened,manohar,unknown,0,normal,Mar 05 04:29:39 server sshd[8822]: pam_unix(sshd:session): session opened for user manohar
Mar 05 04:31:16,server,7707,breakin_attempt,unknown,10.0.0.100,0,abnormal,Mar 05 04:31:16 server sshd[7707]: POSSIBLE BREAK-IN ATTEMPT from 10.0.0.100
Mar 05 04:33:11,server,4791,accepted_login,rahul,192.168.1.50,45234,normal,Mar 05 04:33:11 server sshd[4791]: Accepted password for rahul from 192.168.1.50 port 45234 ssh2
Mar 05 04:38:36,server,3047,session_opened,manohar,unknown,0,normal,Mar 05 04:38:36 server sshd[3047]: pam_unix(sshd:session): session opened for user manohar
Mar 05 04:42:04,server,8138,session_opened,manohar,unknown,0,normal,Mar 05 04:42:04 server sshd[8138]: pam_unix(sshd:session): session opened for user manohar
Mar 05 04:45:04,server,4659,invalid_user_login,user,10.0.0.100,52435,abnormal,Mar 05 04:45:04 server sshd[4659]: Failed password for invalid user user from 10.0.0.100 port 52435 ssh2
Mar 05 04:51:50,server,2383,accepted_login,rahul,192.168.1.52,56830,normal,Mar 05 04:51:50 server sshd[2383]: Accepted password for rahul from 192.168.1.52 port 56830 ssh2
Mar 05 04:57:44,server,3750,accepted_login,rahul,192.168.1.50,65068,normal,Mar 05 04:57:44 server sshd[3750]: Accepted password for rahul from 192.168.1.50 port 65068 ssh2
Mar 05 05:12:53,server,,sudo_command,manohar,unknown,0,normal,Mar 05 05:12:53 server sudo: manohar : TTY=pts/0 ; PWD=/home/manohar ; USER=root ; COMMAND=/bin/ls
Mar 05 05:26:21,server,6656,accepted_login,ravi,192.168.1.50,42943,normal,Mar 05 05:26:21 server sshd[6656]: Accepted password for ravi from 192.168.1.50 port 42943 ssh2
Mar 05 05:29:20,server,4533,accepted_login,rahul,192.168.1.50,50891,normal,Mar 05 05:29:20 server sshd[4533]: Accepted password for rahul from 192.168.1.50 port 50891 ssh2
Mar 05 05:42:20,server,5787,invalid_user_login,root,172.16.0.200,63921,abnormal,Mar 05 05:42:20 server sshd[5787]: Failed password for invalid user root from 172.16.0.200 port 63921 ssh2
Mar 05 05:49:07,server,5493,invalid_user_login,root,10.0.0.100,45161,abnormal,Mar 05 05:49:07 server sshd[5493]: Failed password for invalid user root from 10.0.0.100 port 45161 ssh2
Mar 05 05:54:26,server,2164,accepted_login,rahul,192.168.1.51,59531,normal,Mar 05 05:54:26 server sshd[2164]: Accepted password for rahul from 192.168.1.51 port 59531 ssh2
Mar 05 06:12:59,server,3940,failed_login,root,172.16.0.200,57427,suspicious,Mar 05 06:12:59 server sshd[3940]: Failed password for root from 172.16.0.200 port 57427 ssh2
Mar 05 06:17:06,server,,sudo_command,rahul,unknown,0,normal,Mar 05 06:17:06 server sudo: rahul : TTY=pts/0 ; PWD=/home/rahul ; USER=root ; COMMAND=/bin/ls
Mar 05 06:18:27,server,1174,failed_login,test,10.0.0.101,62631,suspicious,Mar 05 06:18:27 server sshd[1174]: Failed password for test from 10.0.0.101 port 62631 ssh2
Mar 05 06:21:26,server,3206,accepted_login,manohar,192.168.1.51,53298,normal,Mar 05 06:21:26 server sshd[3206]: Accepted password for manohar from 192.168.1.51 port 53298 ssh2
Mar 05 06:28:13,server,6811,breakin_attempt,unknown,10.0.0.101,0,abnormal,Mar 05 06:28:13 server sshd[6811]: POSSIBLE BREAK-IN ATTEMPT from 10.0.0.101
Mar 05 06:29:10,server,9814,session_opened,ravi,unknown,0,normal,Mar 05 06:29:10 server sshd[9814]: pam_unix(sshd:session): session opened for user ravi
Mar 05 06:29:48,server,4010,accepted_login,rahul,192.168.1.50,60621,normal,Mar 05 06:29:48 server sshd[4010]: Accepted password for rahul from 192.168.1.50 port 60621 ssh2
Mar 05 06:30:22,server,7285,invalid_user_login,user,10.0.0.101,44107,abnormal,Mar 05 06:30:22 server sshd[7285]: Failed password for invalid user user from 10.0.0.101 port 44107 ssh2
Mar 05 06:41:02,server,4896,invalid_user_login,guest,10.0.0.100,54547,abnormal,Mar 05 06:41:02 server sshd[4896]: Failed password for invalid user guest from 10.0.0.100 port 54547 ssh2
Mar 05 06:45:11,server,,sudo_command,rahul,unknown,0,normal,Mar 05 06:45:11 server sudo: rahul : TTY=pts/0 ; PWD=/home/rahul ; USER=root ; COMMAND=/bin/ls
Mar 05 06:45:17,server,,sudo_command,manohar,unknown,0,normal,Mar 05 06:45:17 server sudo: manohar : TTY=pts/0 ; PWD=/home/manohar ; USER=root ; COMMAND=/bin/ls
Mar 05 06:48:47,server,,sudo_command,ravi,unknown,0,normal,Mar 05 06:48:47 server sudo: ravi : TTY=pts/0 ; PWD=/home/ravi ; USER=root ; COMMAND=/bin/ls
Mar 05 06:50:00,server,3712,failed_login,admin,172.16.0.200,58204,suspicious,Mar 05 06:50:00 server sshd[3712]: Failed password for admin from 172.16.0.200 port 58204 ssh2
Mar 05 06:50:21,server,1776,accepted_login,ravi,192.168.1.50,54596,normal,Mar 05 06:50:21 server sshd[1776]: Accepted password for ravi from 192.168.1.50 port 54596 ssh2
Mar 05 07:09:56,server,9480,breakin_attempt,unknown,10.0.0.100,0,abnormal,Mar 05 07:09:56 server sshd[9480]: POSSIBLE BREAK-IN ATTEMPT from 10.0.0.100
Mar 05 07:11:38,server,4264,breakin_attempt,unknown,172.16.0.200,0,abnormal,Mar 05 07:11:38 server sshd[4264]: POSSIBLE BREAK-IN ATTEMPT from 172.16.0.200
Mar 05 07:12:10,server,8988,accepted_login,manohar,192.168.1.52,61212,normal,Mar 05 07:12:10 server sshd[8988]: Accepted password for manohar from 192.168.1.52 port 61212 ssh2
Mar 05 07:13:28,server,3975,accepted_login,rahul,192.168.1.52,61222,normal,Mar 05 07:13:28 server sshd[3975]: Accepted password for rahul from 192.168.1.52 port 61222 ssh2
Mar 05 07:13:58,server,9680,invalid_user_login,guest,10.0.0.101,44441,abnormal,Mar 05 07:13:58 server sshd[9680]: Failed password for invalid user guest from 10.0.0.101 port 44441 ssh2
Mar 05 07:15:46,server,,sudo_command,rahul,unknown,0,normal,Mar 05 07:15:46 server sudo: rahul : TTY=pts/0 ; PWD=/home/rahul ; USER=root ; COMMAND=/bin/ls
Mar 05 07:35:46,server,7733,accepted_login,rahul,192.168.1.50,42035,normal,Mar 05 07:35:46 server sshd[7733]: Accepted password for rahul from 192.168.1.50 port 42035 ssh2
Mar 05 07:41:07,server,9091,accepted_login,ravi,192.168.1.50,61545,normal,Mar 05 07:41:07 server sshd[9091]: Accepted password for ravi from 192.168.1.50 port 61545 ssh2
Mar 05 07:46:41,server,9683,failed_login,guest,10.0.0.101,44670,suspicious,Mar 05 07:46:41 server sshd[9683]: Failed password for guest from 10.0.0.101 port 44670 ssh2
Mar 05 07:48:04,server,3202,failed_login,admin,172.16.0.200,44063,suspicious,Mar 05 07:48:04 server sshd[3202]: Failed password for admin from 172.16.0.200 port 44063 ssh2
Mar 05 07:54:18,server,6384,session_opened,ravi,unknown,0,normal,Mar 05 07:54:18 server sshd[6384]: pam_unix(sshd:session): session opened for user ravi
Mar 05 07:58:41,server,4786,session_opened,ravi,unknown,0,normal,Mar 05 07:58:41 server sshd[4786]: pam_unix(sshd:session): session opened for user ravi
Mar 05 08:01:53,server,,sudo_command,manohar,unknown,0,normal,Mar 05 08:01:53 server sudo: manohar : TTY=pts/0 ; PWD=/home/manohar ; USER=root ; COMMAND=/bin/ls
Mar 05 08:03:08,server,3488,session_opened,ravi,unknown,0,normal,Mar 05 08:03:08 server sshd[3488]: pam_unix(sshd:session): session opened for user ravi
Mar 05 08:12:57,server,,sudo_command,ravi,unknown,0,normal,Mar 05 08:12:57 server sudo: ravi : TTY=pts/0 ; PWD=/home/ravi ; USER=root ; COMMAND=/bin/ls
Mar 05 08:13:23,server,,sudo_command,rahul,unknown,0,normal,Mar 05 08:13:23 server sudo: rahul : TTY=pts/0 ; PWD=/home/rahul ; USER=root ; COMMAND=/bin/ls
